Time	Position	CP
498.900000	31.429346	40.507573
499.000000	31.560915	40.678330
499.100000	31.509281	40.828146
499.200000	31.459153	40.965635
499.300000	31.456844	40.995277
499.400000	31.478294	41.038964
499.500000	31.395009	41.254037
499.600000	31.443251	41.196874
499.700000	31.463588	41.079447
499.800000	31.435242	40.967807
499.900000	31.449938	40.950936
500.000000	31.344039	40.912233
500.100000	31.369070	40.898892
500.200000	31.452931	40.930894
500.300000	31.461356	40.985226
500.400000	31.451914	41.024718
500.500000	31.400361	40.966166
500.600000	31.283296	41.116004
500.700000	31.314823	41.285154
500.800000	31.274815	41.394862
500.900000	31.213778	41.519958
501.000000	31.115989	41.357926
501.100000	30.913994	41.072487
501.200000	30.979945	40.882775
501.300000	30.832275	40.891059
501.400000	30.771507	40.887591
501.500000	30.667113	40.888127
501.600000	30.467166	40.832678
501.700000	30.345558	40.944958
501.800000	30.329934	41.047779
501.900000	30.266805	41.124406
502.000000	30.178544	41.240762
502.100000	30.291170	41.163254
502.200000	30.233591	41.170358
502.300000	30.220498	41.378789
502.400000	30.423973	41.396103
502.500000	30.535210	41.504108
502.600000	30.599585	41.558513
502.700000	30.656572	41.402726
502.800000	30.735150	41.253512
502.900000	30.645519	41.311706
503.000000	30.719669	41.301149
503.100000	30.733902	41.209329
503.200000	30.635306	40.977888
503.300000	30.525771	40.938171
503.400000	30.457779	41.086433
503.500000	30.249460	41.119232
503.600000	30.147517	41.183903
503.700000	30.306005	41.154098
503.800000	30.385654	41.015267
503.900000	30.478640	40.993168
504.000000	30.261135	41.146808
504.100000	30.460619	41.271707
504.200000	30.537388	41.294270
504.300000	30.729726	41.261115
504.400000	30.726061	41.155888
504.500000	30.550474	41.190332
504.600000	30.472072	41.057113
504.700000	30.416495	40.865758
504.800000	30.427192	40.701072
504.900000	30.360069	40.699828
505.000000	30.579819	40.563824
505.100000	30.692854	40.645941
505.200000	30.753366	40.588154
505.300000	30.702416	40.561951
505.400000	30.524937	40.499814
505.500000	30.586217	40.432800
505.600000	30.520853	40.465491
505.700000	30.453428	40.510184
505.800000	30.274698	40.477817
505.900000	30.254301	40.525559
506.000000	30.058720	40.622154
506.100000	29.951369	40.687262
506.200000	30.067694	40.664298
506.300000	30.174153	40.762220
506.400000	30.304871	40.982040
506.500000	30.329929	41.012696
506.600000	30.355182	41.055488
506.700000	30.306253	41.111266
506.800000	30.227345	41.073110
506.900000	30.087918	41.221402
507.000000	30.090990	41.145265
507.100000	30.049359	41.215237
507.200000	30.080964	41.374557
507.300000	30.202275	41.346037
507.400000	30.244139	41.419016
507.500000	30.226050	41.610577
507.600000	30.083915	41.727983
507.700000	29.975308	41.802802
507.800000	30.001411	41.905410
507.900000	30.041911	41.968393
508.000000	30.059628	42.205939
508.100000	30.054131	42.324659
508.200000	30.169571	42.380217
508.300000	30.155756	42.602264
508.400000	30.334061	42.598207
508.500000	30.392836	42.468775
508.600000	30.537106	42.511505
508.700000	30.705831	42.507404
508.800000	30.811942	42.351390
508.900000	30.997945	42.342439
509.000000	31.096072	42.426737
509.100000	31.071706	42.498794
509.200000	31.010672	42.359027
509.300000	31.061579	42.424375
509.400000	31.153340	42.335489
509.500000	31.059223	42.299140
509.600000	31.084156	42.369673
509.700000	31.195981	42.480255
509.800000	31.277838	42.461411
509.900000	31.340247	42.402756
510.000000	31.344623	42.394823
510.100000	31.279820	42.339612
510.200000	31.212059	42.217539
510.300000	31.189580	42.200474
510.400000	31.187558	42.135497
510.500000	31.268528	41.892640
510.600000	31.236076	41.835475
510.700000	31.181006	41.932696
510.800000	31.111816	42.099200
510.900000	31.031138	41.991151
511.000000	31.139957	41.947274
511.100000	31.193940	42.134263
511.200000	31.131573	42.122335
511.300000	31.032465	42.151910
511.400000	30.847826	42.118870
511.500000	30.847645	41.950401
511.600000	30.896928	41.924227
511.700000	30.936378	41.952581
511.800000	31.075191	41.942720
511.900000	31.064017	41.900583
512.000000	31.041193	41.918778
512.100000	31.189071	41.866972
512.200000	31.172713	41.997191
512.300000	31.267076	42.081753
512.400000	31.305477	42.051763
512.500000	31.343124	41.944126
512.600000	31.307639	42.052794
512.700000	31.240533	42.037209
512.800000	31.191170	41.725224
512.900000	31.197593	41.801606
513.000000	31.212703	41.841682
513.100000	31.043444	41.904114
513.200000	30.995084	41.963963
513.300000	31.128382	42.112190
513.400000	31.241456	42.362019
513.500000	31.415294	42.350805
513.600000	31.398174	42.367716
513.700000	31.352399	42.452854
513.800000	31.186717	42.562343
513.900000	31.127038	42.682924
514.000000	30.995473	42.813371
514.100000	30.979926	42.656301
514.200000	30.954759	42.498385
514.300000	30.856323	42.451495
514.400000	30.913452	42.266989
514.500000	31.105336	42.249273
514.600000	30.907458	42.273305
514.700000	30.758580	42.332888
514.800000	30.703695	42.320965
514.900000	30.848768	42.247436
515.000000	31.035120	42.361064
515.100000	31.050713	42.400388
515.200000	30.992298	42.318122
515.300000	31.194361	42.351060
515.400000	31.372366	42.336625
515.500000	31.435481	42.432236
515.600000	31.298939	42.287373
515.700000	31.138145	42.270205
515.800000	31.025364	42.301592
515.900000	30.956441	42.398832
516.000000	30.974258	42.384219
516.100000	30.905530	42.263193
516.200000	30.974439	42.255944
516.300000	31.086133	42.242024
516.400000	31.133599	42.215409
516.500000	31.154096	42.003146
516.600000	31.196475	41.779020
516.700000	31.312119	41.692288
516.800000	31.388974	41.661634
516.900000	31.349917	41.526867
517.000000	31.332524	41.724648
517.100000	31.238827	41.715715
517.200000	31.103228	41.719812
517.300000	30.918935	41.774371
517.400000	30.752274	41.831511
517.500000	30.646708	41.873212
517.600000	30.491017	41.881459
517.700000	30.505180	41.857482
517.800000	30.634385	41.879524
517.900000	30.631107	41.994282
518.000000	30.612002	42.047985
518.100000	30.467205	42.125853
518.200000	30.377008	41.995874
518.300000	30.425771	41.840089
518.400000	30.432333	41.739756
518.500000	30.287552	41.894659
518.600000	30.221877	42.011503
518.700000	30.114715	41.955017
518.800000	30.179286	41.871830
518.900000	30.139816	41.914401
519.000000	30.247494	41.642802
519.100000	30.495286	41.541948
519.200000	30.634644	41.568582
519.300000	30.664723	41.685415
519.400000	30.793098	42.002783
519.500000	30.980048	41.959178
519.600000	30.911958	42.087121
519.700000	30.858641	42.228518
519.800000	30.833770	42.264756
519.900000	30.859035	42.343752
520.000000	30.892049	42.502998
520.100000	30.941803	42.443803
520.200000	30.820958	42.251638
520.300000	30.807262	42.111845
520.400000	30.893659	42.097772
520.500000	30.879466	42.158598
520.600000	31.013400	42.181395
520.700000	31.039532	42.189318
520.800000	31.097402	42.258096
520.900000	31.102023	42.235679
521.000000	31.047982	42.049160
521.100000	30.921823	41.875179
521.200000	30.987992	41.887431
521.300000	30.986377	41.928484
521.400000	30.946865	42.139359
521.500000	30.963574	42.141982
521.600000	30.871762	42.246842
521.700000	30.811368	42.323300
521.800000	31.006309	42.228618
521.900000	31.074351	42.166621
522.000000	31.293173	42.334175
522.100000	31.417990	42.254630
522.200000	31.365963	42.443232
522.300000	31.301833	42.458178
522.400000	31.293392	42.480467
522.500000	31.185427	42.342904
522.600000	31.122638	42.260181
522.700000	31.106986	42.180305
522.800000	30.993433	42.197297
522.900000	30.811100	42.206217
523.000000	30.774751	42.339400
523.100000	30.721727	42.347979
523.200000	30.676091	42.313605
523.300000	30.774208	42.363886
523.400000	30.902605	42.306924
523.500000	30.964914	42.267561
523.600000	31.008797	42.218997
523.700000	31.170665	42.289194
523.800000	31.504475	42.307313
523.900000	31.571491	42.282557
524.000000	31.421908	42.310632
524.100000	31.346088	42.446791
524.200000	31.369929	42.600226
524.300000	31.333019	42.497805
524.400000	31.277907	42.457246
524.500000	31.379948	42.455623
524.600000	31.525053	42.527365
524.700000	31.711801	42.485336
524.800000	31.846604	42.443547
524.900000	31.974435	42.491464
525.000000	31.987870	42.576685
525.100000	31.953880	42.539136
525.200000	32.001350	42.541473
525.300000	31.964990	42.557559
525.400000	31.952315	42.476921
525.500000	31.919928	42.467533
525.600000	31.830107	42.395250
525.700000	31.755702	42.276169
525.800000	31.697370	42.220991
525.900000	31.814964	42.245428
526.000000	31.914262	42.316255
526.100000	31.971034	42.368232
526.200000	31.914541	42.528159
526.300000	31.687725	42.631961
526.400000	31.647549	42.777486
526.500000	31.675225	42.753031
526.600000	31.799290	42.650936
526.700000	31.813145	42.406857
526.800000	31.691759	42.312968
526.900000	31.647451	42.289182
527.000000	31.372734	42.257872
527.100000	31.300210	42.245434
527.200000	31.336564	42.486687
527.300000	31.340818	42.503950
527.400000	31.308599	42.428355
527.500000	31.300322	42.522396
527.600000	31.172168	42.762525
527.700000	31.098201	42.658874
527.800000	31.276973	42.663673
527.900000	31.435140	42.597329
528.000000	31.414174	42.556897
528.100000	31.359425	42.417940
528.200000	31.507936	42.340816
528.300000	31.765030	42.133330
528.400000	31.612607	42.104850
528.500000	31.580774	41.941630
528.600000	31.486362	41.972901
528.700000	31.313889	41.866657
528.800000	31.210509	41.883227
528.900000	31.312399	42.007939
529.000000	31.401633	42.032177
529.100000	31.389072	42.041184
529.200000	31.475637	42.021240
529.300000	31.601329	42.036560
529.400000	31.511018	42.015603
529.500000	31.530309	42.134008
529.600000	31.259227	42.259998
529.700000	31.097218	42.154531
529.800000	30.950121	42.159096
529.900000	30.936839	42.157579
530.000000	30.693276	41.964512
530.100000	30.783579	41.992030
530.200000	30.810967	42.065520
530.300000	30.808609	42.155481
530.400000	30.797333	42.335568
530.500000	30.835251	42.420408
530.600000	30.823008	42.479071
530.700000	30.752513	42.628772
530.800000	30.820135	42.663817
530.900000	30.934699	42.663347
531.000000	30.856138	42.579924
531.100000	30.913107	42.713485
531.200000	30.949522	42.772619
531.300000	30.951451	42.634320
531.400000	30.897301	42.531819
531.500000	30.793945	42.591950
531.600000	30.677687	42.729014
531.700000	30.579870	42.701474
531.800000	30.529427	42.611258
531.900000	30.425374	42.650453
532.000000	30.499363	42.693307
532.100000	30.326382	42.745785
532.200000	30.356589	42.748163
532.300000	30.246279	42.740035
532.400000	30.236195	42.699439
532.500000	30.256703	42.971104
532.600000	30.163503	42.873506
532.700000	30.199178	42.842575
532.800000	30.196827	42.778346
532.900000	30.145904	42.891307
533.000000	30.056640	42.853254
533.100000	29.977104	42.865992
533.200000	29.864011	42.751444
533.300000	29.797761	42.555552
533.400000	29.760496	42.563356
533.500000	29.898033	42.573683
533.600000	29.984437	42.594561
533.700000	30.100176	42.508370
533.800000	30.238066	42.448772
533.900000	30.311196	42.323680
534.000000	30.338858	42.384696
534.100000	30.306677	42.501451
534.200000	30.360698	42.473151
534.300000	30.226253	42.525350
534.400000	30.281117	42.636255
534.500000	30.132770	42.609029
534.600000	30.110477	42.612875
534.700000	30.058416	42.820630
534.800000	29.801690	43.146382
534.900000	29.680545	43.247408
535.000000	29.536924	43.161545
535.100000	29.586589	42.985883
535.200000	29.610621	42.851752
535.300000	29.826423	42.784363
535.400000	29.812004	42.862320
535.500000	29.867056	42.867003
535.600000	29.931967	42.922715
535.700000	29.950340	43.002593
535.800000	29.947154	43.059360
535.900000	29.941300	43.101572
536.000000	30.032682	42.925205
536.100000	29.976169	42.901143
536.200000	29.707870	42.809386
536.300000	29.780704	42.877391
536.400000	29.698847	42.831112
536.500000	29.567118	42.753797
536.600000	29.398938	42.709095
536.700000	29.318845	42.698051
536.800000	29.378433	42.737241
536.900000	29.513270	42.782278
537.000000	29.485702	42.751018
537.100000	29.460375	42.722256
537.200000	29.460309	42.697700
537.300000	29.465666	42.729600
537.400000	29.460511	42.859525
537.500000	29.594260	42.900689
537.600000	29.637488	42.748187
537.700000	29.543158	42.583175
537.800000	29.610404	42.586793
537.900000	29.623796	42.503871
538.000000	29.661448	42.442245
538.100000	29.652821	42.395917
538.200000	29.639158	42.399276
538.300000	29.674845	42.610761
538.400000	29.569145	42.594240
538.500000	29.571256	42.625809
538.600000	29.655942	42.755650
538.700000	29.538323	42.981711
538.800000	29.626427	42.857306
538.900000	29.645766	42.786366
539.000000	29.621967	42.755681
539.100000	29.594454	42.881993
539.200000	29.696429	42.918472
539.300000	29.760980	43.056707
539.400000	29.807364	43.041291
539.500000	29.789816	43.096893
539.600000	29.775756	43.140369
539.700000	29.762319	43.213018
539.800000	29.674275	43.212170
539.900000	29.667836	43.380469
540.000000	29.828334	43.734983
540.100000	29.902437	43.991994
540.200000	29.870125	44.082032
540.300000	29.747185	44.148895
540.400000	29.528644	44.007528
540.500000	29.514697	44.115828
540.600000	29.442819	44.113917
540.700000	29.356133	44.138602
540.800000	29.223097	44.015162
540.900000	29.329284	43.830450
541.000000	29.251977	43.725938
541.100000	29.261054	43.848055
541.200000	29.524404	43.876079
541.300000	29.585840	43.981613
541.400000	29.631557	44.040081
541.500000	29.671229	44.156211
541.600000	29.966524	44.143476
541.700000	29.945140	44.186925
541.800000	30.087291	44.141819
541.900000	30.217540	44.074647
542.000000	30.234035	43.792295
542.100000	30.216727	43.668592
542.200000	30.262142	43.575957
542.300000	30.430699	43.711611
542.400000	30.453392	43.636314
542.500000	30.490593	43.612607
542.600000	30.445343	43.821202
542.700000	30.456115	43.992022
542.800000	30.407222	44.177507
542.900000	30.287634	44.341281
543.000000	30.121752	44.407974
543.100000	30.219007	44.456540
543.200000	30.133476	44.398953
543.300000	30.219558	44.373135
543.400000	30.217907	44.259277
543.500000	30.049906	44.109887
543.600000	29.910793	44.099624
543.700000	29.793406	44.198925
543.800000	29.733213	44.312042
543.900000	29.769440	44.321933
544.000000	29.801224	44.433408
544.100000	29.932675	44.335907
544.200000	29.964509	44.276883
544.300000	30.032194	44.421757
544.400000	30.098001	44.529579
544.500000	30.230553	44.439723
544.600000	30.210322	44.489772
544.700000	30.323075	44.406076
544.800000	30.193355	44.496076
544.900000	30.279456	44.775662
545.000000	30.104404	44.921221
545.100000	30.084552	45.051726
545.200000	30.049343	44.989155
545.300000	30.159922	44.933289
545.400000	30.123058	44.839172
545.500000	30.191379	44.907570
545.600000	30.296573	45.073346
545.700000	30.387018	45.097980
545.800000	30.512586	45.059148
545.900000	30.531389	44.911199
546.000000	30.589674	44.900764
546.100000	30.520087	44.957550
546.200000	30.314802	45.080854
546.300000	30.299030	45.011644
546.400000	30.300020	44.991242
546.500000	30.358984	44.930982
546.600000	30.379478	44.820265
546.700000	30.447928	44.744926
546.800000	30.595966	44.650573
546.900000	30.675064	44.616960
547.000000	30.529818	44.635995
547.100000	30.469366	44.628940
547.200000	30.521011	44.585277
547.300000	30.502444	44.508042
547.400000	30.422700	44.476409
547.500000	30.406763	44.592895
547.600000	30.477886	44.675707
547.700000	30.401206	44.582994
547.800000	30.368783	44.635418
547.900000	30.356722	44.512343
548.000000	30.234287	44.696525
548.100000	30.205294	44.713620
548.200000	30.178500	44.657219
548.300000	30.214291	44.681117
548.400000	30.247006	44.651290
548.500000	30.179023	44.534124
548.600000	30.059449	44.447970
548.700000	29.831297	44.234434
548.800000	29.739747	44.257916
548.900000	29.673734	44.179233
549.000000	29.657832	44.126558
549.100000	29.555247	44.128833
549.200000	29.560853	44.231996
549.300000	29.537243	44.367809
549.400000	29.571753	44.357633
549.500000	29.524055	44.506741
549.600000	29.498684	44.657536
549.700000	29.556259	44.721802
549.800000	29.653743	44.651914
549.900000	29.671417	44.529236
550.000000	29.664654	44.563271
550.100000	29.670587	44.518314
550.200000	29.772670	44.358134
550.300000	29.865350	44.257073
550.400000	29.972560	44.320174
550.500000	30.049890	44.443669
550.600000	30.163231	44.609109
550.700000	30.235166	44.617695
550.800000	30.408771	44.432250
550.900000	30.342402	44.371411
551.000000	30.474556	44.519718
551.100000	30.534921	44.534082
551.200000	30.494932	44.421939
551.300000	30.569106	44.383995
551.400000	30.643316	44.366785
551.500000	30.764913	44.432480
551.600000	30.740624	44.428368
551.700000	30.829487	44.375595
551.800000	31.002898	44.411533
551.900000	30.887596	44.545624
552.000000	30.783755	44.567906
552.100000	30.835967	44.516907
552.200000	30.737825	44.364477
552.300000	30.647482	44.237849
552.400000	30.627619	44.331971
552.500000	30.683246	44.460455
552.600000	30.914723	44.391729
552.700000	31.074641	44.484552
552.800000	31.199883	44.520563
552.900000	31.238711	44.478659
553.000000	31.203749	44.509174
553.100000	31.142906	44.579503
553.200000	31.175505	44.593942
553.300000	31.286047	44.545507
553.400000	31.200134	44.570800
553.500000	31.317873	44.585879
553.600000	31.452006	44.695286
553.700000	31.506979	44.700340
553.800000	31.594009	44.724898
553.900000	31.707634	44.708530
554.000000	31.779808	44.617293
554.100000	31.936420	44.657889
554.200000	31.814619	44.680119
554.300000	31.935938	44.636019
554.400000	31.777318	44.648888
554.500000	31.681911	44.674191
554.600000	31.546036	44.733609
554.700000	31.540007	44.857682
554.800000	31.559034	44.839793
554.900000	31.664679	44.818440
555.000000	31.611063	44.849254
555.100000	31.543739	44.869910
555.200000	31.467335	44.813903
555.300000	31.404208	44.862691
555.400000	31.593525	44.861054
555.500000	31.765483	44.809992
555.600000	31.786353	44.887874
555.700000	31.811885	44.991619
555.800000	31.910175	45.107372
555.900000	31.843747	45.432289
556.000000	31.839278	45.426927
556.100000	31.948652	45.399253
556.200000	31.989905	45.420640
556.300000	32.072439	45.455452
556.400000	32.018305	45.592750
556.500000	32.086990	45.716845
556.600000	32.143152	45.840345
556.700000	32.182001	45.999659
556.800000	32.139106	46.035460
556.900000	32.112602	46.022428
557.000000	32.198692	45.925269
557.100000	32.253158	45.840516
557.200000	32.230094	45.912500
557.300000	32.162874	45.913608
557.400000	32.126615	46.047578
557.500000	32.189007	46.058233
557.600000	32.285851	46.059379
557.700000	32.177089	46.336653
557.800000	32.256081	46.324727
557.900000	32.221109	46.326575
558.000000	32.242866	46.379829
558.100000	32.161511	46.481192
558.200000	32.185939	46.459895
558.300000	32.133723	46.514331
558.400000	32.058353	46.544093
558.500000	32.074994	46.511240
558.600000	32.071590	46.596180
558.700000	32.033455	46.688319
558.800000	32.038976	46.718347
558.900000	32.018246	46.831657
559.000000	31.837806	46.889619
559.100000	31.747470	46.844161
559.200000	31.675061	46.838301
559.300000	31.505749	46.827027
559.400000	31.551141	46.783709
559.500000	31.426299	46.665263
559.600000	31.336569	46.689379
559.700000	31.252605	46.569232
559.800000	31.409232	46.516379
559.900000	31.338864	46.656198
560.000000	31.388658	46.823499
560.100000	31.426045	46.884468
560.200000	31.350467	46.805778
560.300000	31.371515	46.781092
560.400000	31.358325	46.923333
560.500000	31.322540	46.859697
560.600000	31.181880	46.808927
560.700000	31.134148	46.764674
560.800000	31.089375	46.764016
560.900000	31.156067	47.036127
561.000000	31.204137	47.173838
561.100000	31.287629	47.241724
561.200000	31.451030	47.314302
561.300000	31.512294	47.450303
561.400000	31.543900	47.476881
561.500000	31.503513	47.483673
561.600000	31.610128	47.363999
561.700000	31.737379	47.160598
561.800000	31.720211	47.076750
561.900000	31.742091	47.131348
562.000000	31.672657	47.225850
562.100000	31.717115	47.314716
562.200000	31.736226	47.445232
562.300000	31.796583	47.459875
562.400000	31.758025	47.494337
562.500000	31.669273	47.318740
562.600000	31.633888	47.286846
562.700000	31.469357	47.338817
562.800000	31.378047	47.482498
562.900000	31.450106	47.423836
563.000000	31.445445	47.394916
563.100000	31.405293	47.203805
563.200000	31.441912	47.060874
563.300000	31.448510	46.868510
563.400000	31.523923	46.926158
563.500000	31.464317	46.900139
563.600000	31.292950	46.945293
563.700000	31.483210	46.729427
563.800000	31.549054	46.546765
563.900000	31.506084	46.397701
564.000000	31.416343	46.436044
564.100000	31.515024	46.364740
564.200000	31.422984	46.353610
564.300000	31.457735	46.456325
564.400000	31.437199	46.550721
564.500000	31.192181	46.563007
564.600000	31.172851	46.535126
564.700000	31.167348	46.550838
564.800000	30.993861	46.646480
564.900000	30.954799	46.620163
565.000000	30.928010	46.602962
565.100000	30.811547	46.608708
565.200000	30.646157	46.596342
565.300000	30.730755	46.688208
565.400000	30.886932	46.866774
565.500000	30.819880	47.004782
565.600000	30.782956	47.100508
565.700000	30.659139	47.102038
565.800000	30.728161	47.190466
565.900000	30.675264	47.131023
566.000000	30.586014	47.146300
566.100000	30.636347	47.068545
566.200000	30.636101	46.998480
566.300000	30.693352	47.020258
566.400000	30.628855	46.888742
566.500000	30.578514	46.923567
566.600000	30.637236	47.014059
566.700000	30.609386	46.944858
566.800000	30.569074	46.868718
566.900000	30.474886	46.774137
567.000000	30.527399	46.750451
567.100000	30.628174	46.845049
567.200000	30.804471	46.806009
567.300000	30.720027	46.994636
567.400000	30.741171	47.187750
567.500000	30.775201	47.255946
567.600000	30.734831	47.439096
567.700000	30.799667	47.428509
567.800000	30.825404	47.579003
567.900000	31.045472	47.718940
568.000000	31.114148	47.945442
568.100000	31.197373	48.026295
568.200000	31.023145	48.007751
568.300000	31.025113	48.013518
568.400000	31.061500	47.979597
568.500000	30.861298	47.997800
568.600000	30.761055	47.998444
568.700000	30.866832	48.089994
568.800000	30.952414	48.264752
568.900000	30.847422	48.358803
569.000000	30.838757	48.317676
569.100000	30.939840	48.200138
569.200000	30.919174	48.346272
569.300000	31.062053	48.495303
569.400000	31.044708	48.495617
569.500000	30.990606	48.460715
569.600000	30.821901	48.401366
569.700000	30.697008	48.262350
569.800000	30.515835	48.050906
569.900000	30.386247	47.885492
570.000000	30.431796	47.797222
570.100000	30.494791	47.746574
570.200000	30.401900	47.735494
570.300000	30.402408	47.697855
570.400000	30.447132	47.731135
570.500000	30.533455	47.761393
570.600000	30.532432	47.796726
570.700000	30.625718	47.845095
570.800000	30.660164	47.789988
570.900000	30.519747	47.568766
571.000000	30.363741	47.615976
571.100000	30.431426	47.659327
571.200000	30.541945	47.666955
571.300000	30.427689	47.719289
571.400000	30.452298	47.870459
571.500000	30.581277	47.849867
571.600000	30.626636	47.994964
571.700000	30.528276	48.112659
571.800000	30.594878	48.057030
571.900000	30.668193	47.946958
572.000000	30.724493	47.760546
572.100000	30.734818	47.650018
572.200000	30.766295	47.695578
572.300000	30.692503	47.687853
572.400000	30.535683	47.525469
572.500000	30.639928	47.591442
572.600000	30.437589	47.675136
572.700000	30.368615	47.702844
572.800000	30.400743	47.674359
572.900000	30.386706	47.651041
573.000000	30.320878	47.747468
573.100000	30.247984	47.773180
573.200000	30.280201	47.579686
573.300000	30.323560	47.589027
573.400000	30.499646	47.536268
573.500000	30.433970	47.557182
573.600000	30.388260	47.684113
573.700000	30.427229	47.694921
573.800000	30.499930	47.798350
573.900000	30.627943	47.887260
574.000000	30.908717	47.987646
574.100000	30.981845	48.128135
574.200000	31.157282	48.203487
574.300000	31.177938	48.197727
574.400000	30.987338	48.214502
574.500000	31.108394	48.245155
574.600000	31.172144	48.356402
574.700000	31.040075	48.023596
574.800000	31.121299	47.890587
574.900000	31.136063	47.773803
575.000000	31.189373	47.835053
575.100000	31.195677	47.911681
575.200000	30.967432	48.203631
575.300000	30.903326	48.244001
575.400000	30.934196	48.304130
575.500000	30.859428	48.536619
575.600000	30.824894	48.818737
575.700000	30.968067	49.012448
575.800000	31.049709	48.800831
575.900000	31.199899	48.748359
576.000000	31.306946	48.727923
576.100000	31.400702	48.863250
576.200000	31.447393	48.888521
576.300000	31.409777	48.861474
576.400000	31.538807	48.895646
576.500000	31.646456	49.072641
576.600000	31.590305	48.981099
576.700000	31.549062	48.878947
576.800000	31.559659	48.675185
576.900000	31.648728	48.726353
577.000000	31.564471	48.793934
577.100000	31.550620	48.759376
577.200000	31.558199	48.866464
577.300000	31.564070	48.915506
577.400000	31.594959	48.894363
577.500000	31.411433	48.728040
577.600000	31.342267	48.498729
577.700000	31.366693	48.434141
577.800000	31.255420	48.361840
577.900000	31.148901	48.341089
578.000000	31.268148	48.684018
578.100000	31.354370	48.860070
578.200000	31.464434	48.855700
578.300000	31.647619	48.897848
578.400000	31.681603	48.655971
578.500000	31.796271	48.667488
578.600000	31.833630	48.448012
578.700000	31.913989	48.331951
578.800000	31.790328	48.342289
578.900000	31.849069	48.287782
579.000000	31.747868	48.224432
579.100000	31.737739	48.308407
579.200000	31.544673	48.372151
579.300000	31.485544	48.500592
579.400000	31.499136	48.590466
579.500000	31.428019	48.445883
579.600000	31.548831	48.250290
579.700000	31.632394	48.112887
579.800000	31.535076	48.119389
579.900000	31.272027	48.144240
580.000000	31.253491	48.125336
580.100000	31.321294	47.985902
580.200000	31.328160	47.844946
580.300000	31.229387	47.803431
580.400000	31.264296	47.829770
580.500000	31.176611	47.784726
580.600000	31.182999	47.777833
580.700000	31.234551	47.805948
580.800000	31.318537	47.883262
580.900000	31.271139	47.972155
581.000000	31.467997	47.880467
581.100000	31.507240	47.962945
581.200000	31.546514	47.884327
581.300000	31.610111	47.892998
581.400000	31.614321	47.794353
581.500000	31.647466	47.758482
581.600000	31.493704	47.587917
581.700000	31.437899	47.556350
581.800000	31.558839	47.596178
581.900000	31.617613	47.564816
582.000000	31.619413	47.345305
582.100000	31.703448	47.314746
582.200000	31.778955	47.269888
582.300000	31.833009	47.214537
582.400000	31.795359	47.093147
582.500000	31.734407	47.121156
582.600000	31.763909	47.109986
582.700000	31.749512	47.134144
582.800000	31.709649	47.142126
582.900000	31.639388	46.999755
583.000000	31.916582	46.887915
583.100000	32.026007	46.840194
583.200000	31.951445	46.851636
583.300000	31.980236	46.733085
583.400000	32.006352	46.682224
583.500000	31.964192	46.595724
583.600000	32.092687	46.500081
583.700000	32.189226	46.348045
583.800000	32.395601	46.286437
583.900000	32.410060	46.188323
584.000000	32.350799	46.134417
584.100000	32.396552	46.169328
584.200000	32.466488	46.127251
584.300000	32.490071	45.998741
584.400000	32.542290	46.010217
584.500000	32.603372	45.981146
584.600000	32.741760	46.037199
584.700000	32.674308	46.027089
584.800000	32.643168	46.086662
584.900000	32.801793	46.234859
585.000000	32.868280	46.292225
585.100000	33.037691	46.302903
585.200000	33.162679	46.397824
585.300000	33.095605	46.420168
585.400000	33.054459	46.444971
585.500000	33.004942	46.413398
585.600000	33.094187	46.455092
585.700000	33.082168	46.375771
585.800000	33.029158	46.280038
585.900000	32.908934	46.385945
586.000000	32.907480	46.397946
586.100000	32.755643	46.676883
586.200000	32.558061	46.658947
586.300000	32.414328	46.773387
586.400000	32.364294	46.976945
586.500000	32.286834	47.131570
586.600000	32.135311	47.294411
586.700000	32.238985	47.266391
586.800000	32.371973	47.205651
586.900000	32.622734	47.143452
587.000000	32.561704	47.104915
587.100000	32.619519	46.994131
587.200000	32.590614	47.026869
587.300000	32.574978	46.958288
587.400000	32.641223	47.034239
587.500000	32.746912	47.011531
587.600000	32.763899	47.023617
587.700000	32.983609	47.204131
587.800000	33.050686	47.133460
587.900000	33.104960	47.126021
588.000000	33.139611	47.231324
588.100000	33.080683	47.267639
588.200000	33.215090	47.257306
588.300000	33.187256	47.146032
588.400000	33.292900	47.044730
588.500000	33.301227	46.972575
588.600000	33.307624	46.918376
588.700000	33.247141	46.910072
588.800000	33.259650	46.933041
588.900000	33.252872	46.977978
589.000000	33.321076	47.051478
589.100000	33.370229	47.182397
589.200000	33.329931	47.045152
589.300000	33.370458	47.098107
589.400000	33.481181	47.015995
589.500000	33.580095	47.088477
589.600000	33.699264	47.276137
589.700000	33.762838	47.186201
589.800000	33.814848	47.300244
589.900000	33.743064	47.226344
590.000000	33.685211	47.278991
590.100000	33.670931	47.454781
590.200000	33.710299	47.510849
590.300000	33.805510	47.541917
590.400000	33.731790	47.772857
590.500000	33.748621	47.812174
590.600000	33.940125	47.757336
590.700000	34.007503	47.660702
590.800000	34.036249	47.676984
590.900000	34.030219	47.734021
591.000000	33.969661	47.807988
591.100000	34.106733	47.778183
591.200000	34.100448	47.823189
591.300000	34.169339	48.002536
591.400000	34.157040	48.087592
591.500000	34.105592	48.093020
591.600000	34.071989	47.920755
591.700000	34.010014	47.844300
591.800000	34.062577	47.949645
591.900000	34.119619	47.856325
592.000000	34.060605	47.782275
