Time	AutoCorrelation
24.800000	-0.009490
24.900000	-0.009222
25.000000	-0.009036
25.100000	-0.008839
25.200000	-0.008642
25.300000	-0.008456
25.400000	-0.008270
25.500000	-0.008069
25.600000	-0.007957
25.700000	-0.007932
25.800000	-0.007925
25.900000	-0.007949
26.000000	-0.007956
26.100000	-0.008011
26.200000	-0.008082
26.300000	-0.008205
26.400000	-0.008413
26.500000	-0.008598
26.600000	-0.008817
26.700000	-0.008965
26.800000	-0.009110
26.900000	-0.009251
27.000000	-0.009357
27.100000	-0.009417
27.200000	-0.009520
27.300000	-0.009532
27.400000	-0.009465
27.500000	-0.009327
27.600000	-0.009115
27.700000	-0.008834
27.800000	-0.008542
27.900000	-0.008245
28.000000	-0.007928
28.100000	-0.007619
28.200000	-0.007405
28.300000	-0.007214
28.400000	-0.006976
28.500000	-0.006705
28.600000	-0.006461
28.700000	-0.006095
28.800000	-0.005669
28.900000	-0.005277
29.000000	-0.004929
29.100000	-0.004553
29.200000	-0.004175
29.300000	-0.003739
29.400000	-0.003254
29.500000	-0.002803
29.600000	-0.002366
29.700000	-0.001959
29.800000	-0.001553
29.900000	-0.001183
30.000000	-0.000896
30.100000	-0.000753
30.200000	-0.000654
30.300000	-0.000540
30.400000	-0.000351
30.500000	-0.000206
30.600000	-0.000116
30.700000	-0.000040
30.800000	0.000082
30.900000	0.000236
31.000000	0.000437
31.100000	0.000566
31.200000	0.000669
31.300000	0.000724
31.400000	0.000832
31.500000	0.000917
31.600000	0.000943
31.700000	0.000973
31.800000	0.001041
31.900000	0.001098
32.000000	0.001137
32.100000	0.001226
32.200000	0.001242
32.300000	0.001272
32.400000	0.001304
32.500000	0.001319
32.600000	0.001349
32.700000	0.001371
32.800000	0.001391
32.900000	0.001453
33.000000	0.001497
33.100000	0.001518
33.200000	0.001506
33.300000	0.001469
33.400000	0.001545
33.500000	0.001616
33.600000	0.001623
33.700000	0.001729
33.800000	0.001828
33.900000	0.001883
34.000000	0.001903
34.100000	0.001876
34.200000	0.001870
34.300000	0.001939
34.400000	0.002052
34.500000	0.002169
34.600000	0.002263
34.700000	0.002483
34.800000	0.002664
34.900000	0.002883
35.000000	0.003150
35.100000	0.003395
35.200000	0.003690
35.300000	0.003949
35.400000	0.004206
35.500000	0.004544
35.600000	0.004815
35.700000	0.005119
35.800000	0.005345
35.900000	0.005529
36.000000	0.005660
36.100000	0.005765
36.200000	0.005790
36.300000	0.005938
36.400000	0.006050
36.500000	0.006124
36.600000	0.006142
36.700000	0.006140
36.800000	0.006174
36.900000	0.006118
37.000000	0.005958
37.100000	0.005871
37.200000	0.005798
37.300000	0.005724
37.400000	0.005649
37.500000	0.005555
37.600000	0.005360
37.700000	0.005101
37.800000	0.004803
37.900000	0.004561
38.000000	0.004414
38.100000	0.004306
38.200000	0.004106
38.300000	0.004031
38.400000	0.004012
38.500000	0.003949
38.600000	0.003878
38.700000	0.003795
38.800000	0.003745
38.900000	0.003592
39.000000	0.003370
39.100000	0.003176
39.200000	0.002935
39.300000	0.002736
39.400000	0.002481
39.500000	0.002229
39.600000	0.002010
39.700000	0.001826
39.800000	0.001621
39.900000	0.001536
40.000000	0.001506
40.100000	0.001520
40.200000	0.001566
40.300000	0.001560
40.400000	0.001559
40.500000	0.001411
40.600000	0.001219
40.700000	0.001022
40.800000	0.000796
40.900000	0.000600
41.000000	0.000434
41.100000	0.000290
41.200000	0.000240
41.300000	0.000100
41.400000	-0.000072
41.500000	-0.000132
41.600000	-0.000185
41.700000	-0.000186
41.800000	-0.000168
41.900000	-0.000139
42.000000	-0.000034
42.100000	0.000100
42.200000	0.000231
42.300000	0.000343
42.400000	0.000383
42.500000	0.000468
42.600000	0.000474
42.700000	0.000391
42.800000	0.000263
42.900000	0.000073
43.000000	-0.000064
43.100000	-0.000250
43.200000	-0.000376
43.300000	-0.000597
43.400000	-0.000787
43.500000	-0.001046
43.600000	-0.001247
43.700000	-0.001287
43.800000	-0.001321
43.900000	-0.001446
44.000000	-0.001534
44.100000	-0.001639
44.200000	-0.001731
44.300000	-0.001806
44.400000	-0.001871
44.500000	-0.001945
44.600000	-0.002012
44.700000	-0.002085
44.800000	-0.002203
44.900000	-0.002296
45.000000	-0.002315
45.100000	-0.002342
45.200000	-0.002335
45.300000	-0.002403
45.400000	-0.002496
45.500000	-0.002627
45.600000	-0.002759
45.700000	-0.002926
45.800000	-0.003028
45.900000	-0.003178
46.000000	-0.003339
46.100000	-0.003526
46.200000	-0.003703
46.300000	-0.003926
46.400000	-0.004193
46.500000	-0.004432
46.600000	-0.004658
46.700000	-0.004837
46.800000	-0.004963
46.900000	-0.005085
47.000000	-0.005202
47.100000	-0.005327
47.200000	-0.005416
47.300000	-0.005477
47.400000	-0.005556
47.500000	-0.005534
47.600000	-0.005607
47.700000	-0.005777
47.800000	-0.005926
47.900000	-0.006151
48.000000	-0.006481
48.100000	-0.006779
48.200000	-0.007121
48.300000	-0.007446
48.400000	-0.007787
48.500000	-0.008079
48.600000	-0.008363
48.700000	-0.008636
48.800000	-0.008972
48.900000	-0.009376
49.000000	-0.009771
49.100000	-0.010043
49.200000	-0.010340
49.300000	-0.010692
49.400000	-0.010990
49.500000	-0.011233
49.600000	-0.011508
49.700000	-0.011829
49.800000	-0.012198
49.900000	-0.012458
