Time	AutoCorrelation
12.900000	0.008180
13.000000	0.008128
13.100000	0.007988
13.200000	0.008668
13.300000	0.009661
13.400000	0.010386
13.500000	0.011496
13.600000	0.012380
13.700000	0.013255
13.800000	0.014067
13.900000	0.014909
14.000000	0.016535
14.100000	0.018148
14.200000	0.019439
14.300000	0.020236
14.400000	0.021203
14.500000	0.021725
14.600000	0.022240
14.700000	0.022657
14.800000	0.022418
14.900000	0.022232
15.000000	0.022523
15.100000	0.022698
15.200000	0.022826
15.300000	0.022541
15.400000	0.022001
15.500000	0.021877
15.600000	0.021714
15.700000	0.021157
15.800000	0.021155
15.900000	0.020982
16.000000	0.020295
16.100000	0.019948
16.200000	0.019403
16.300000	0.018558
16.400000	0.017740
16.500000	0.016882
16.600000	0.015496
16.700000	0.014073
16.800000	0.012590
16.900000	0.011237
17.000000	0.009763
17.100000	0.007759
17.200000	0.005831
17.300000	0.004748
17.400000	0.003968
17.500000	0.002805
17.600000	0.001343
17.700000	0.000693
17.800000	0.000057
17.900000	-0.000518
18.000000	-0.000844
18.100000	-0.001412
18.200000	-0.001727
18.300000	-0.001691
18.400000	-0.001163
18.500000	-0.000512
18.600000	0.000339
18.700000	0.000490
18.800000	-0.000137
18.900000	-0.000687
19.000000	-0.000557
19.100000	-0.000571
19.200000	-0.001307
19.300000	-0.002458
19.400000	-0.003418
19.500000	-0.003975
19.600000	-0.004293
19.700000	-0.004893
19.800000	-0.005541
19.900000	-0.006057
20.000000	-0.006978
20.100000	-0.008311
20.200000	-0.009698
20.300000	-0.010363
20.400000	-0.011312
20.500000	-0.011608
20.600000	-0.011320
20.700000	-0.010962
20.800000	-0.010948
20.900000	-0.011083
21.000000	-0.011662
21.100000	-0.011676
21.200000	-0.011662
21.300000	-0.011733
21.400000	-0.011980
21.500000	-0.011578
21.600000	-0.010845
21.700000	-0.009923
21.800000	-0.008664
21.900000	-0.007759
22.000000	-0.007064
22.100000	-0.006693
22.200000	-0.006620
22.300000	-0.006612
22.400000	-0.006716
22.500000	-0.006671
22.600000	-0.006400
22.700000	-0.006049
22.800000	-0.005087
22.900000	-0.004824
23.000000	-0.004709
23.100000	-0.004177
23.200000	-0.003526
23.300000	-0.002032
23.400000	-0.000708
23.500000	0.001030
23.600000	0.003189
23.700000	0.004724
23.800000	0.005986
23.900000	0.007078
24.000000	0.007717
24.100000	0.008276
24.200000	0.007882
24.300000	0.007662
24.400000	0.007387
24.500000	0.007617
24.600000	0.008310
24.700000	0.008963
24.800000	0.009709
24.900000	0.009970
25.000000	0.010243
25.100000	0.011175
25.200000	0.012154
25.300000	0.012384
25.400000	0.012738
25.500000	0.013554
25.600000	0.014034
25.700000	0.013764
25.800000	0.013836
25.900000	0.013904
26.000000	0.013635
26.100000	0.012948
26.200000	0.011853
26.300000	0.011306
26.400000	0.010916
26.500000	0.010624
26.600000	0.010237
26.700000	0.009835
26.800000	0.009080
26.900000	0.008816
27.000000	0.007985
27.100000	0.006694
27.200000	0.005482
27.300000	0.003711
27.400000	0.002257
27.500000	0.000805
27.600000	-0.000309
27.700000	-0.001534
27.800000	-0.003103
27.900000	-0.005492
28.000000	-0.007891
28.100000	-0.009726
28.200000	-0.010677
28.300000	-0.011587
28.400000	-0.012764
28.500000	-0.014441
28.600000	-0.016125
28.700000	-0.018066
28.800000	-0.020369
28.900000	-0.022158
29.000000	-0.023664
29.100000	-0.024315
29.200000	-0.025539
29.300000	-0.026089
29.400000	-0.026396
29.500000	-0.026803
29.600000	-0.027184
29.700000	-0.027586
29.800000	-0.027953
29.900000	-0.028254
30.000000	-0.028182
30.100000	-0.027605
30.200000	-0.026958
30.300000	-0.026230
30.400000	-0.026198
30.500000	-0.025939
30.600000	-0.026263
30.700000	-0.026090
30.800000	-0.024599
30.900000	-0.022562
31.000000	-0.021444
31.100000	-0.020097
31.200000	-0.018682
31.300000	-0.017024
31.400000	-0.016101
31.500000	-0.016153
31.600000	-0.015093
31.700000	-0.013809
31.800000	-0.012648
31.900000	-0.011426
32.000000	-0.010222
32.100000	-0.008957
32.200000	-0.007724
32.300000	-0.006490
32.400000	-0.005053
32.500000	-0.003550
32.600000	-0.002179
32.700000	-0.000231
32.800000	0.001431
32.900000	0.003190
33.000000	0.004667
33.100000	0.006092
33.200000	0.006923
33.300000	0.007826
33.400000	0.008803
33.500000	0.009534
33.600000	0.010202
33.700000	0.010585
33.800000	0.010381
33.900000	0.009637
34.000000	0.009366
34.100000	0.009252
34.200000	0.009818
34.300000	0.010441
34.400000	0.009964
34.500000	0.009491
34.600000	0.008836
34.700000	0.007842
34.800000	0.006044
34.900000	0.003962
35.000000	0.002195
35.100000	0.000448
35.200000	-0.001205
35.300000	-0.002656
35.400000	-0.004134
35.500000	-0.005489
35.600000	-0.006600
35.700000	-0.007537
35.800000	-0.008026
35.900000	-0.008582
36.000000	-0.009325
36.100000	-0.010149
36.200000	-0.010075
36.300000	-0.010057
36.400000	-0.009452
36.500000	-0.008542
36.600000	-0.008217
36.700000	-0.007891
36.800000	-0.007372
36.900000	-0.006430
37.000000	-0.005415
37.100000	-0.005045
37.200000	-0.005027
37.300000	-0.005123
37.400000	-0.005749
37.500000	-0.007256
37.600000	-0.008525
37.700000	-0.010142
37.800000	-0.011709
37.900000	-0.013315
38.000000	-0.014722
38.100000	-0.016012
38.200000	-0.017762
38.300000	-0.019979
38.400000	-0.022190
38.500000	-0.023708
38.600000	-0.024691
38.700000	-0.026248
38.800000	-0.027793
38.900000	-0.029066
39.000000	-0.030118
39.100000	-0.031367
39.200000	-0.032627
39.300000	-0.033882
39.400000	-0.035045
39.500000	-0.036031
39.600000	-0.036970
39.700000	-0.038160
39.800000	-0.039140
39.900000	-0.039605
40.000000	-0.039983
40.100000	-0.040818
40.200000	-0.041424
40.300000	-0.042463
40.400000	-0.043350
40.500000	-0.043749
40.600000	-0.043740
40.700000	-0.043241
40.800000	-0.042490
40.900000	-0.041389
41.000000	-0.039742
41.100000	-0.038339
41.200000	-0.037338
41.300000	-0.035825
41.400000	-0.033473
41.500000	-0.031410
41.600000	-0.029719
41.700000	-0.027878
41.800000	-0.026078
41.900000	-0.024267
42.000000	-0.022847
42.100000	-0.020883
42.200000	-0.018786
42.300000	-0.016316
42.400000	-0.013431
42.500000	-0.010792
42.600000	-0.008392
42.700000	-0.006082
42.800000	-0.003239
42.900000	-0.000563
43.000000	0.001687
43.100000	0.004827
43.200000	0.007710
43.300000	0.009625
43.400000	0.011092
43.500000	0.012170
43.600000	0.013197
43.700000	0.013982
43.800000	0.014626
43.900000	0.015165
44.000000	0.015349
44.100000	0.015198
44.200000	0.015471
44.300000	0.016293
44.400000	0.017076
44.500000	0.017191
44.600000	0.016973
44.700000	0.016559
44.800000	0.016495
44.900000	0.015628
45.000000	0.015315
45.100000	0.014936
45.200000	0.014581
45.300000	0.014012
45.400000	0.013879
45.500000	0.013362
45.600000	0.012599
45.700000	0.011936
45.800000	0.010952
45.900000	0.010248
46.000000	0.009630
46.100000	0.008695
46.200000	0.008267
46.300000	0.007724
46.400000	0.007740
46.500000	0.007825
46.600000	0.007240
46.700000	0.006555
46.800000	0.006430
46.900000	0.006671
47.000000	0.007008
47.100000	0.007830
47.200000	0.009136
47.300000	0.010483
47.400000	0.011724
47.500000	0.012590
47.600000	0.013271
47.700000	0.013883
47.800000	0.014747
47.900000	0.014525
48.000000	0.014759
48.100000	0.015576
48.200000	0.017014
48.300000	0.018308
48.400000	0.019489
48.500000	0.021252
48.600000	0.022688
48.700000	0.023762
48.800000	0.024422
48.900000	0.024086
49.000000	0.023394
49.100000	0.022396
49.200000	0.021902
49.300000	0.020875
49.400000	0.020053
49.500000	0.019324
49.600000	0.018107
49.700000	0.017265
49.800000	0.015919
49.900000	0.014981
