Time	AutoCorrelation
47.100000	0.010441
47.200000	0.009981
47.300000	0.009484
47.400000	0.008998
47.500000	0.008508
47.600000	0.008026
47.700000	0.007481
47.800000	0.006929
47.900000	0.006365
48.000000	0.005787
48.100000	0.005225
48.200000	0.004641
48.300000	0.004063
48.400000	0.003501
48.500000	0.003014
48.600000	0.002515
48.700000	0.002079
48.800000	0.001732
48.900000	0.001415
49.000000	0.001076
49.100000	0.000704
49.200000	0.000303
49.300000	-0.000121
49.400000	-0.000525
49.500000	-0.000890
49.600000	-0.001254
49.700000	-0.001636
49.800000	-0.002035
49.900000	-0.002411
